,MOBILE_NAME,FEATURES,MOBILE_REVIEW,MOBILE_PRICE
678,"vivo Y58 5G (Sundarbans Green, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Display50MP + 2MP | 8MP Front Camera6000 mAh Battery4 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,232 Ratings & 8 Reviews,"₹18,499"
679,MOTOROLA a 10e,0 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display800 mAh Battery12 months,124 Ratings & 11 Reviews,"₹1,399"
680,"vivo Y200 5G (Desert Gold, 128 GB)",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 2MP | 16MP Front Camera4800 mAh Battery4 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"2,906 Ratings & 201 Reviews","₹22,898"
681,"SAMSUNG Galaxy M04 (Dark Blue, 128 GB)",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 5MP | 13MP Dual Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,"12,530 Ratings & 689 Reviews","₹10,999"
682,"realme C51 (Mint Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display50MP + 0.08MP | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"89,320 Ratings & 3,734 Reviews","₹9,499"
683,"realme C51 (Mint Green, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display50MP + 0.08MP | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"89,320 Ratings & 3,734 Reviews","₹8,999"
684,"SAMSUNG Galaxy M34 5G without charger (Prism Silver, 128 GB)",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Full HD+ Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,"1,024 Ratings & 89 Reviews","₹17,490"
685,"REDMI A1 (Light Blue, 32 GB)",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display5MP Rear Camera5000 mAh Battery12 months,"9,990 Ratings & 451 Reviews","₹6,258"
686,"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"6,621 Ratings & 641 Reviews","₹31,999"
687,"vivo V30 Pro 5G (Andaman Blue, 256 GB)",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + 50MP + 50MP | 50MP Front Camera5000 mAh BatteryDimensity 8200 5G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"4,449 Ratings & 612 Reviews","₹38,999"
688,"Apple iPhone 15 Pro (Blue Titanium, 512 GB)","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",929 Ratings & 72 Reviews,"₹1,16,999"
689,"Apple iPhone 15 Pro (Blue Titanium, 256 GB)","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",929 Ratings & 72 Reviews,"₹1,09,999"
690,"Tecno Camon 20 (Serenity Blue, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display64MP + 2MP | 32MP Front Camera5000 mAh BatteryMediatek MT6769Z Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,508 Ratings & 36 Reviews,"₹12,999"
691,"POCO C50 (Royal Blue, 32 GB)","2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (6.52 inch) HD+ Display8MP Dual Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio A22 Processor, Upto 2.0 GHz Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","72,695 Ratings & 3,419 Reviews","₹7,990"
692,"vivo Y28s 5G (Twinkling Purple, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Full HD+ Display50MP + 0.08MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,128 Ratings & 5 Reviews,"₹15,499"
693,"SAMSUNG Galaxy A55 5G (Awesome Iceblue, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatterySamsung Exynos 1480 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,229 Ratings & 21 Reviews,"₹42,999"
694,"vivo Y200 5G (Jungle Green, 128 GB)",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 2MP | 16MP Front Camera4800 mAh Battery4 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"2,906 Ratings & 201 Reviews","₹22,890"
695,"Apple iPhone 15 Pro Max (Natural Titanium, 512 GB)","512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",721 Ratings & 57 Reviews,"₹1,26,999"
696,"CMF by Nothing Phone 1 (Light Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 5G Processor1 Year Manufacturing Warranty,"17,710 Ratings & 1,670 Reviews","₹13,999"
697,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"4,580 Ratings & 283 Reviews","₹9,999"
698,"SAMSUNG Galaxy S21 FE 5G (Graphite, 128 GB)",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"1,47,025 Ratings & 13,947 Reviews","₹27,999"
699,"Infinix Zero 40 5G (Rock Black, 256 GB)",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 50MP + 2MP | 50MP Front Camera5000 mAh Lithium-ion Polymer BatteryDimensity 8200 Ultimate Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,21 Ratings & 5 Reviews,"₹27,999"
700,"vivo Y16 (Steller Black, 64 GB)",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,"3,193 Ratings & 159 Reviews","₹10,999"
701,"SAMSUNG Galaxy A04 (Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 5MP Front Camera5000 mAh Lithium Ion BatteryMediatek Helio P35 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,89 Ratings & 6 Reviews,"₹8,499"
702,"SAMSUNG Galaxy A14 5G (Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"8,693 Ratings & 567 Reviews","₹10,999"
703,"Nothing Phone (2a) Plus (Black, 256 GB)",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 50MP | 50MP Front Camera5000 mAh BatteryDimensity 7350 Pro 5G Processor1 Year Manufacturing Warranty,659 Ratings & 55 Reviews,"₹25,999"
704,"SAMSUNG Galaxy M04 (Dark Blue, 128 GB)",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 5MP | 13MP Dual Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,"12,530 Ratings & 689 Reviews","₹10,999"
705,"REDMI Note 11 (Horizon Blue, 64 GB)",4 GB RAM | 64 GB ROM16.33 cm (6.43 inch) Display50MP Rear Camera5000 mAh Battery1 Year Warranty,"2,885 Ratings & 202 Reviews","₹10,999"
706,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"8,693 Ratings & 567 Reviews","₹10,999"
707,"SAMSUNG Galaxy A14 5G (Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"4,580 Ratings & 283 Reviews","₹9,999"
708,"Nothing Phone (2a) Plus (Black, 256 GB)",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 50MP | 50MP Front Camera5000 mAh BatteryDimensity 7350 Pro 5G Processor1 Year Manufacturing Warranty,442 Ratings & 34 Reviews,"₹27,999"
709,"realme Narzo 70 Pro 5G (Glass Gold, 256 GB)",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,"4,185 Ratings & 281 Reviews","₹22,490"
710,"SAMSUNG Galaxy A34 5G (Awesome Lime, 128 GB)","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display48MP + 8MP + 5MP | 13MP Front Camera5000 mAh Li-ion Battery BatteryDimensity 1080, Octa Core Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories","6,762 Ratings & 551 Reviews","₹35,499"
711,"vivo Y16 (Steller Black, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,"3,193 Ratings & 159 Reviews","₹8,990"
712,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"8,693 Ratings & 567 Reviews","₹10,999"
713,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"4,580 Ratings & 283 Reviews","₹9,999"
714,"vivo Y16 (Drizzling Gold, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,"3,193 Ratings & 159 Reviews","₹8,890"
715,"vivo T1 Pro 5G (Turbo Black, 128 GB)",8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera4700 mAh Lithium BatteryQualcomm Snapdragon 778G 5G Mobile Platform Processor1 Year Handset and 6 Months Accessories,"21,114 Ratings & 1,967 Reviews","₹21,999"
716,"vivo T1 Pro 5G (Turbo Cyan, 128 GB)",6 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera4700 mAh Lithium BatteryQualcomm Snapdragon 778G 5G Mobile Platform Processor1 Year Handset and 6 Months Accessories,"9,915 Ratings & 922 Reviews","₹18,989"
717,"vivo Y16 (Steller Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,"8,077 Ratings & 434 Reviews","₹16,999"
718,"Apple iPhone 16 (Black, 256 GB)","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",217 Ratings & 4 Reviews,"₹89,900"
719,"POCO X6 Pro 5G (Racing Grey, 512 GB)",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"10,459 Ratings & 1,307 Reviews","₹22,999"
720,"Apple iPhone 15 Pro Max (Blue Titanium, 1 TB)","1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",721 Ratings & 57 Reviews,"₹1,34,999"
721,"vivo Y16 (Steller Black, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,"3,193 Ratings & 159 Reviews","₹8,990"
722,"CMF by Nothing Phone 1 (Light Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 5G Processor1 Year Manufacturing Warranty,"17,710 Ratings & 1,670 Reviews","₹13,999"
723,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"4,580 Ratings & 283 Reviews","₹9,999"
724,"vivo Y16 (Steller Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,"8,077 Ratings & 434 Reviews","₹16,999"
725,"realme P2 Pro 5G (Parrot Green, 128 GB)",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5200 mAh Battery7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,103 Ratings & 14 Reviews,"₹21,999"
726,"SAMSUNG Galaxy A14 5G (Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"8,693 Ratings & 567 Reviews","₹10,999"
727,"Nothing Phone (2a) Plus (Grey, 256 GB)",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 50MP | 50MP Front Camera5000 mAh BatteryDimensity 7350 Pro 5G Processor1 Year Manufacturing Warranty,442 Ratings & 34 Reviews,"₹27,999"
728,"realme P2 Pro 5G (Eagle Grey, 128 GB)",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5200 mAh Battery7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,103 Ratings & 14 Reviews,"₹21,999"
729,"Apple iPhone 15 Pro (Natural Titanium, 512 GB)","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",929 Ratings & 72 Reviews,"₹1,16,999"
730,"POCO M3 Pro 5G (Cool Blue, 64 GB)","4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Dimensity 700 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories","64,883 Ratings & 4,889 Reviews","₹10,990"
731,"Xiaomi 11T Pro 5G Hyperphone (Meteorite Black, 128 GB)",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery12 months,814 Ratings & 89 Reviews,"₹24,999"
732,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"8,693 Ratings & 567 Reviews","₹10,999"
733,"SAMSUNG Galaxy A14 5G (Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"4,580 Ratings & 283 Reviews","₹9,999"
734,"IQOO Z7 Pro 5G (Blue Lagoon, 128 GB)",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display64MP + 2MP | 16MP Front Camera4600 mAh BatteryDimensity 7200 5G Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"7,373 Ratings & 458 Reviews","₹20,999"
735,"IQOO Z7 Pro 5G (Blue Lagoon, 256 GB)",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display64MP + 2MP | 16MP Front Camera4600 mAh BatteryDimensity 7200 5G Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"7,373 Ratings & 458 Reviews","₹21,999"
736,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"8,693 Ratings & 567 Reviews","₹10,999"
737,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"4,580 Ratings & 283 Reviews","₹9,999"
738,"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 year for handset and 6 month for accessories,"25,496 Ratings & 1,574 Reviews","₹14,299"
739,"Tecno Pova 6 Pro 5G (Meteorite Grey, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.22 cm (6.78 inch) Full HD Display108MP Rear Camera | 32MP Front Camera6000 mAh BatteryMediatek Dimensity 6080 Processor1 year,351 Ratings & 17 Reviews,"₹19,999"
740,"realme Narzo N63 4G (Twilight Purple, 128 GB)",4 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryDomestic Warranty  1 year for handset and 6 months for accessories.,"1,724 Ratings & 44 Reviews","₹9,299"
741,"REDMI Note 11S (Horizon Blue, 128 GB)",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display108MP Rear Camera5000 mAh Battery1 Year Warranty,"1,625 Ratings & 132 Reviews","₹12,967"
742,"vivo Y16 (Drizzling Gold, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,"3,193 Ratings & 159 Reviews","₹8,890"
743,"REDMI Note 13 5G (Stealth Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"15,242 Ratings & 956 Reviews","₹15,999"
744,"IQOO Z9x (Tornado Green, 128 GB)","4 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP Rear Camera6000 mAh BatteryOcta core (2.2 GHz, Quad core, Cortex A78 + 1.8 GHz, Quad core, Cortex A55) Processor1 Year Manufacturer Warranty",664 Ratings & 26 Reviews,"₹16,989"
745,"OPPO A3x 5G (Sparkle Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,474 Ratings & 19 Reviews,"₹12,499"
746,"CMF by Nothing Phone 1 (Light Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 5G Processor1 Year Manufacturing Warranty,"17,710 Ratings & 1,670 Reviews","₹13,999"
747,"SAMSUNG Galaxy A14 5G (Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"8,693 Ratings & 567 Reviews","₹10,999"
